Respondent ID ,division primary,division secondary,position,generation,gender,tenure,employment type,Question+Subquestion,Question,total_response,Answer,total_count
2455127238,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 5,10
1905266879,Finance,,Staff,Prefer not to answer,Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
7089369660,Finance,,Staff,Baby Boomer (born between 1946-1964),,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
3397360934,Legal,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
6904821010,Other (please specify),Construction ,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 1,16
9961006444,Executive,,Staff,Prefer not to answer,Prefer not to answer,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
9736526482,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 1,16
8035211358,Commercial,,Manager,Prefer not to answer,Prefer not to answer,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
2855503402,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
4136037887,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
9624253323,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
8546027678,Finance,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
3555213031,Legal,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
1754220060,Finance,,Department Lead,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 2,15
9011744859,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
5875585727,Information Technology,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
9051604151,Commercial,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
6573346680,Commercial,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 1,16
4383571615,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
5850350235,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,,0
9526771290,Port Operations,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,,0
8531180699,People,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,,0
3087114007,Information Technology,,Staff,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 2 Response,Question 2,118,,0
7901328134,Information Technology,,Staff,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
1321967343,Legal,,Department Lead,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
2206081204,People,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 2 Response,Question 2,118,,0
6285875694,Commercial,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 5,10
1587370284,Finance,,Chief / Executive,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
9270992319,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
2888589302,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
9939738223,Finance,,Department Lead,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
5794920197,Legal,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
3968415666,Legal,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
4166850362,Infrastructure,,Staff,Generation X (born between 1965-1980),Prefer not to answer,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
9945822370,Finance,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
1948472863,People,,Department Lead,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
2603687810,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
2696474434,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 2 Response,Question 2,118,,0
3044612158,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
3040325972,Finance,,Staff,,Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
3618961108,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 2 Response,Question 2,118,,0
3536054852,Commercial,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 7,19
4075412109,Finance,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
7481772195,Information Technology,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
5044294817,Legal,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
3120678959,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,,0
6316782091,Finance,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
9489935616,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
7178840935,People,,Department Lead,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
4625088666,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
2899153341,Executive,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
5081486733,Port Security & Emergency Operations,,Manager,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 2,15
4211032639,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 1,16
2273018449,Finance,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 7,19
7276390477,Information Technology,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 7,19
2618791107,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
9806028857,,,,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
4870706994,Commercial,,Staff,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
5382550855,Finance,,Department Lead,Baby Boomer (born between 1946-1964),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
5297870739,Commercial,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
9718877248,Infrastructure,,Manager,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,,0
8830958949,Finance,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
7852677398,People,,Manager,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 2,15
9806832932,Executive,,Chief / Executive,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
5585138853,Executive,,Manager,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 2,15
8087395217,Infrastructure,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 2,15
5177954332,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
1582292985,People,,Chief / Executive,Millennial (born between 1981-2000),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
2932152777,Finance,,,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
1627698070,Port Operations,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 5,10
9748686287,People,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
7149169711,People,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 2,15
6206953310,Executive,,Staff,Prefer not to answer,Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
9983361274,Information Technology,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 2,15
8250575077,Finance,,Department Lead,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
9183378071,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
3868607625,Legal,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 5,10
1411900712,Finance,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
3860289517,Government & Public Relations,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 7,19
6014941727,Commercial,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
9323454815,Finance,,Staff,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 7,19
8311558071,People,,Staff,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,Answer 6,21
7819918439,People,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 2 Response,Question 2,118,,0
2007145908,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
5386015734,Port Operations,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
2373830201,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 2 Response,Question 2,118,,0
3564004995,Infrastructure,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 8,11
4947111306,People,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
5078285109,Finance,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
6225804357,Other (please specify),Rather not say,Manager,Generation X (born between 1965-1980),Prefer not to answer,10+ years,Full time Employee,Question 2 Response,Question 2,118,Answer 5,10
2014555149,Information Technology,,Department Lead,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 5,10
2243120133,People,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
3550987529,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 2 Response,Question 2,118,Answer 4,12
4228546491,Information Technology,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 2 Response,Question 2,118,Answer 3,14
2062616124,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 2 Response,Question 2,118,,0
