CustomerID,Total Orders,Total Revenue,Revenue per Order,Total Shipping Cost,Shipping Cost per Order,First Order,Latest Order,Avg. gap (days),since last order(days),Orders Mon,Orders Tue,Orders Wed,Orders Thurs,Orders Fri,Orders Sat,Orders Sun,Revenue Mon,Revenue Tue,Revenue Wed,Revenue Thurs,Revenue Fri,Revenue Sat,Revenue Sun,Week1 Orders,Week2 Orders,Week3 Orders,Week4 Orders,Week1 Revenue,Week2 Revenue,Week3 Revenue,Week4 Revenue,Orders(12AM-6AM),Orders(6AM-12PM),Orders(12PM-6PM),Orders(6PM-12AM),Revenue(12AM-6AM),Revenue(6AM-12PM),Revenue(12PM-6PM),Revenue(6PM-12AM)
7077,17,"1,613.09",94.89,31.94,1.88,21/05/2020,24/10/2021,31,1,4,3,1,3,2,1,3,484.69,264.99,80.99,204.39,176.39,76.00,325.64,2,9,3,3,176.39,969.07,204.39,263.24,0,12,4,1,0.00,"1,189.31",341.79,81.99
7178,4,"1,596.22",399.06,16.97,4.24,19/08/2019,24/10/2021,199,1,1,1,1,0,0,0,1,765.99,689.99,84.99,0.00,0.00,0.00,55.25,0,0,3,1,0.00,0.00,"1,540.97",55.25,0,3,0,1,0.00,"1,511.23",0.00,84.99
7195,8,"1,594.25",199.28,28.95,3.62,25/11/2019,24/10/2021,87,1,1,1,0,2,0,1,3,116.29,83.99,0.00,826.00,0.00,85.99,481.98,2,3,1,2,826.00,402.98,83.99,281.28,2,1,0,5,316.99,164.99,0.00,"1,112.27"
7242,12,"1,586.89",132.24,55.89,4.66,23/06/2020,24/10/2021,41,1,2,2,1,1,1,0,5,249.98,247.99,250.99,119.99,42.99,0.00,674.95,1,2,6,3,154.99,187.98,732.95,510.97,1,3,2,6,205.00,267.97,259.98,853.94
7282,5,"1,581.20",316.24,0.00,0.00,22/09/2021,24/10/2021,6,1,1,0,1,0,1,1,1,405.45,0.00,187.00,0.00,375.00,550.00,63.75,0,0,3,2,0.00,0.00,"1,112.00",469.20,0,1,2,2,0.00,63.75,925.00,592.45
7318,11,"1,576.93",143.36,31.93,2.90,11/10/2016,24/10/2021,167,1,3,3,2,0,2,0,1,893.99,215.98,212.98,0.00,203.99,0.00,49.99,2,2,3,4,541.99,113.99,363.98,556.97,0,2,8,1,0.00,450.00,"1,022.94",103.99
7352,9,"1,572.48",174.72,36.93,4.10,16/10/2020,24/10/2021,41,1,0,1,0,2,5,0,1,0.00,54.99,0.00,528.99,458.10,0.00,530.40,0,0,4,5,0.00,0.00,674.17,898.31,0,4,3,2,0.00,653.37,328.52,590.59
7384,22,"1,567.96",71.27,30.96,1.41,02/08/2018,24/10/2021,54,1,0,1,2,3,6,3,7,0.00,64.00,128.29,247.00,385.00,186.18,557.49,13,2,5,2,980.50,220.99,246.18,120.29,0,1,13,8,0.00,60.79,789.68,717.49
7397,16,"1,565.06",97.82,26.96,1.69,17/08/2019,24/10/2021,50,1,1,0,2,2,3,3,5,61.00,0.00,270.99,199.09,401.99,256.00,375.99,2,4,4,6,132.00,501.98,345.99,585.09,1,3,8,4,61.00,335.00,842.09,326.97
7411,8,"1,562.71",195.34,20.96,2.62,28/02/2020,24/10/2021,76,1,0,3,0,1,2,1,1,0.00,585.64,0.00,179.99,417.09,124.99,255.00,1,0,5,2,124.99,0.00,"1,097.73",339.99,0,4,1,3,0.00,545.62,332.10,684.99
7533,5,"1,545.98",309.20,9.98,2.00,26/11/2019,24/10/2021,140,1,0,2,0,1,1,0,1,0.00,842.00,0.00,112.99,461.00,0.00,129.99,2,0,1,2,573.99,0.00,514.00,457.99,0,1,3,1,0.00,461.00,954.99,129.99
7594,25,"1,536.78",61.47,74.78,2.99,19/08/2019,24/10/2021,32,1,1,1,4,5,2,10,2,116.20,43.99,156.68,469.36,57.19,591.45,101.91,6,4,11,4,225.56,123.79,"1,010.33",177.10,8,8,4,5,268.96,394.35,280.48,592.99
7600,18,"1,535.92",85.33,41.92,2.33,18/09/2020,24/10/2021,22,1,0,0,0,8,3,0,7,0.00,0.00,0.00,714.97,345.97,0.00,474.98,10,1,4,3,687.98,112.99,454.98,279.97,5,6,7,0,533.95,538.99,462.98,0.00
7766,9,"1,512.28",168.03,9.98,1.11,24/11/2018,24/10/2021,118,1,1,0,2,1,0,2,3,129.00,0.00,144.19,150.00,0.00,366.00,723.09,1,1,3,4,129.00,277.00,183.19,923.09,0,4,2,3,0.00,"1,050.09",189.00,273.19
7779,15,"1,510.61",100.71,50.90,3.39,25/12/2018,24/10/2021,69,1,1,4,2,3,1,1,3,60.00,703.48,124.08,129.59,63.49,126.49,303.48,4,2,4,5,193.98,193.49,379.56,743.58,1,5,5,4,63.49,662.08,489.97,295.07
7788,7,"1,509.56",215.65,17.96,2.57,01/12/2017,24/10/2021,203,1,1,0,0,1,3,0,2,771.59,0.00,0.00,123.99,370.98,0.00,243.00,1,1,1,4,52.99,771.59,210.00,474.98,0,2,3,2,0.00,160.98,"1,105.58",243.00
7813,15,"1,507.00",100.47,50.90,3.39,13/11/2020,24/10/2021,23,1,1,5,1,5,2,0,1,108.19,687.56,40.50,372.01,234.99,0.00,63.75,1,6,5,3,108.49,713.35,545.81,139.35,0,3,5,7,0.00,193.83,473.97,839.20
7936,8,"1,493.69",186.71,29.94,3.74,30/08/2020,24/10/2021,53,1,1,2,0,0,1,0,4,92.19,349.98,0.00,0.00,84.99,0.00,966.53,2,1,1,4,229.98,92.19,204.99,966.53,0,2,6,0,0.00,118.78,"1,374.91",0.00
7972,12,"1,488.12",124.01,39.92,3.33,01/11/2020,24/10/2021,30,1,2,0,3,0,1,4,2,159.98,0.00,404.98,0.00,76.09,408.08,438.99,4,3,3,2,664.99,401.08,239.97,182.08,0,7,3,2,0.00,644.15,683.99,159.98
7979,12,"1,487.25",123.94,67.25,5.60,20/05/2020,24/10/2021,44,1,1,4,3,3,0,0,1,105.79,448.06,421.82,372.97,0.00,0.00,138.61,1,1,5,5,56.99,89.19,676.85,664.22,1,7,3,1,125.99,"1,024.05",290.37,46.84
7984,12,"1,486.75",123.90,28.95,2.41,10/11/2018,24/10/2021,90,1,0,2,2,0,2,3,3,0.00,162.99,444.08,0.00,278.60,216.09,384.99,0,6,3,3,0.00,986.69,242.98,257.08,0,3,8,1,0.00,265.59,"1,141.17",79.99
8020,5,"1,481.97",296.39,15.97,3.19,24/12/2017,24/10/2021,280,1,1,1,0,0,0,0,3,133.99,360.49,0.00,0.00,0.00,0.00,987.49,0,2,1,2,0.00,755.49,133.99,592.49,0,0,4,1,0.00,0.00,"1,139.48",342.49
8034,15,"1,480.13",98.68,67.88,4.53,18/08/2020,24/10/2021,29,1,2,3,3,3,1,2,1,225.48,432.98,190.58,310.97,72.99,179.98,67.15,6,1,3,5,532.05,72.99,419.98,455.11,4,2,4,5,320.62,145.08,563.48,450.95
8044,7,"1,478.94",211.28,38.94,5.56,12/07/2020,24/10/2021,67,1,1,0,0,1,1,0,4,137.99,0.00,0.00,105.99,180.00,0.00,"1,054.96",1,2,1,3,180.00,274.98,105.99,917.97,1,1,3,2,136.99,105.99,917.97,317.99
8087,17,"1,473.48",86.68,65.88,3.88,04/07/2020,24/10/2021,28,1,4,3,0,2,5,2,1,315.18,277.48,0.00,228.74,354.35,208.48,89.25,6,1,6,4,415.17,57.99,610.70,389.62,1,3,11,2,86.99,246.24,915.27,224.98
8092,8,"1,472.99",184.12,5.99,0.75,15/02/2021,24/10/2021,31,1,1,0,0,1,0,0,6,180.99,0.00,0.00,410.00,0.00,0.00,882.00,0,1,0,7,0.00,180.99,0.00,"1,292.00",0,0,7,1,0.00,0.00,"1,292.00",180.99
8201,17,"1,462.66",86.04,81.86,4.82,31/08/2020,24/10/2021,25,1,3,1,2,3,1,6,1,184.97,46.99,207.18,279.18,44.99,621.96,77.39,4,1,7,5,207.58,184.19,722.33,348.56,1,8,3,5,77.99,529.75,284.57,570.35
8224,14,"1,460.55",104.33,60.85,4.35,19/08/2015,24/10/2021,161,1,2,0,1,1,1,3,6,259.98,0.00,63.95,69.99,67.09,411.47,588.07,2,4,4,4,128.98,481.07,415.52,434.98,0,6,8,0,0.00,731.51,729.04,0.00
8306,13,"1,452.60",111.74,42.60,3.28,29/12/2019,24/10/2021,51,1,1,0,1,0,1,6,4,109.67,0.00,44.99,0.00,295.00,399.97,602.97,3,4,1,5,370.99,220.98,109.67,750.96,0,2,0,11,0.00,309.98,0.00,"1,142.62"
8367,12,"1,445.88",120.49,72.88,6.07,05/03/2020,24/10/2021,50,1,1,3,2,2,1,1,2,161.99,515.97,62.98,150.98,141.99,144.99,266.98,4,1,2,5,334.96,141.99,352.98,615.95,0,3,7,2,0.00,360.97,898.93,185.98
8454,4,"1,436.50",359.13,2.00,0.50,20/11/2018,24/10/2021,267,1,1,1,0,1,0,0,1,184.00,71.00,0.00,756.50,0.00,0.00,425.00,0,0,2,2,0.00,0.00,827.50,609.00,0,1,1,2,0.00,425.00,71.00,940.50
8484,6,"1,432.95",238.83,32.95,5.49,17/05/2021,24/10/2021,27,1,1,0,0,0,4,0,1,611.99,0.00,0.00,0.00,645.97,0.00,174.99,0,1,4,1,0.00,182.99,"1,074.97",174.99,4,1,0,1,645.97,611.99,0.00,174.99
8819,18,"1,401.03",77.84,59.88,3.33,24/07/2020,24/10/2021,25,1,2,2,3,1,5,2,3,140.39,252.98,80.99,159.99,352.66,152.38,261.64,4,4,2,8,328.57,413.46,207.49,451.51,0,8,7,3,0.00,901.53,283.72,215.78
8838,8,"1,399.86",174.98,19.96,2.50,02/12/2020,24/10/2021,41,1,1,1,1,1,0,1,3,224.40,36.49,36.19,33.79,0.00,48.99,"1,020.00",2,0,3,3,85.18,0.00,294.68,"1,020.00",0,4,3,1,0.00,"1,056.19",119.27,224.40
8976,9,"1,386.05",154.01,29.95,3.33,08/04/2021,24/10/2021,22,1,2,1,1,1,1,1,2,265.09,150.99,80.00,180.99,225.99,100.00,382.99,1,3,3,2,80.00,446.08,582.97,277.00,5,0,2,2,823.06,0.00,305.99,257.00
9048,6,"1,377.96",229.66,20.96,3.49,05/02/2016,24/10/2021,348,1,0,0,2,0,1,2,1,0.00,0.00,308.98,0.00,404.99,620.00,43.99,2,2,1,1,509.98,418.99,405.00,43.99,0,2,4,0,0.00,608.98,768.98,0.00
9052,14,"1,377.61",98.40,47.91,3.42,01/08/2020,24/10/2021,32,1,0,0,1,3,2,7,1,0.00,0.00,146.09,496.59,266.98,397.96,69.99,3,6,0,5,371.07,509.57,0.00,496.97,0,6,6,2,0.00,489.57,758.05,129.99
9065,4,"1,376.50",344.13,0.00,0.00,10/12/2014,24/10/2021,628,1,0,0,1,0,0,0,3,0.00,0.00,153.75,0.00,0.00,0.00,"1,222.75",0,2,1,1,0.00,449.25,549.00,378.25,0,1,1,2,0.00,378.25,153.75,844.50
9117,10,"1,371.45",137.15,25.95,2.60,12/07/2018,24/10/2021,120,1,4,1,0,2,1,0,2,525.47,158.50,0.00,454.99,58.50,0.00,173.99,1,3,2,4,43.99,416.49,223.98,686.99,0,2,1,7,0.00,151.49,81.00,"1,138.96"
9235,12,"1,361.93",113.49,39.93,3.33,05/11/2020,24/10/2021,29,1,0,0,1,2,1,3,5,0.00,0.00,125.99,305.99,124.99,329.99,474.97,3,3,0,6,431.98,368.99,0.00,560.96,0,5,5,2,0.00,635.97,484.98,240.98
9443,2,"1,344.09",672.05,4.99,2.50,22/08/2021,24/10/2021,32,1,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,"1,344.09",0,0,1,1,0.00,0.00,454.09,890.00,0,1,1,0,0.00,454.09,890.00,0.00
9538,10,"1,335.87",133.59,44.87,4.49,27/11/2015,24/10/2021,216,1,2,2,1,2,2,0,1,194.98,250.98,440.00,178.98,188.94,0.00,81.99,4,1,1,4,821.97,72.99,69.99,370.92,0,2,2,6,0.00,206.98,178.98,949.91
9605,14,"1,329.08",94.93,40.93,2.92,19/02/2020,24/10/2021,44,1,1,4,2,1,2,2,2,153.49,275.98,185.99,91.00,202.49,149.99,270.14,1,3,4,6,55.00,211.98,411.98,650.12,0,5,5,4,0.00,370.97,375.47,582.64
9704,11,"1,320.93",120.08,39.93,3.63,30/11/2020,24/10/2021,30,1,1,0,0,0,1,6,3,154.99,0.00,0.00,0.00,98.99,616.97,449.98,3,0,4,4,474.98,0.00,194.98,650.97,0,2,8,1,0.00,245.98,919.96,154.99
9797,6,"1,313.77",218.96,16.97,2.83,27/03/2019,24/10/2021,157,1,0,1,1,1,1,0,2,0.00,48.99,111.00,881.79,101.99,0.00,170.00,0,1,0,5,0.00,48.99,0.00,"1,264.78",0,2,2,2,0.00,159.99,170.00,983.78
10019,18,"1,296.68",72.04,69.88,3.88,08/11/2020,24/10/2021,19,1,4,2,0,5,4,1,2,180.18,157.98,0.00,271.36,401.03,76.99,209.14,4,10,1,3,286.18,623.63,155.74,231.13,0,8,5,5,0.00,617.41,392.11,287.16
10214,13,"1,282.94",98.69,30.94,2.38,10/11/2020,24/10/2021,27,1,1,1,0,0,5,5,1,34.99,63.99,0.00,0.00,340.98,522.98,320.00,6,5,1,1,563.98,278.97,119.99,320.00,2,9,2,0,175.99,936.97,169.98,0.00
10274,12,"1,277.51",106.46,22.96,1.91,24/09/2015,24/10/2021,185,1,1,0,0,5,3,2,1,199.00,0.00,0.00,511.48,373.29,44.99,148.75,5,0,0,7,392.99,0.00,0.00,884.52,0,4,6,2,0.00,640.53,382.99,253.99
10450,8,"1,264.93",158.12,40.93,5.12,10/08/2018,24/10/2021,146,1,0,1,3,0,1,0,3,0.00,74.99,610.98,0.00,220.99,0.00,357.97,1,3,1,3,153.99,789.98,80.99,239.97,0,2,3,3,0.00,568.99,318.97,376.97
10530,8,"1,259.07",157.38,16.97,2.12,20/09/2020,24/10/2021,50,1,1,0,1,0,3,1,2,140.99,0.00,302.09,0.00,229.00,269.00,317.99,2,3,2,1,409.99,229.00,505.09,114.99,0,3,2,3,0.00,229.00,443.08,586.99
10609,3,"1,253.25",417.75,1.00,0.33,16/02/2020,24/10/2021,205,1,0,1,0,0,0,0,2,0.00,539.00,0.00,0.00,0.00,0.00,714.25,0,0,2,1,0.00,0.00,"1,078.00",175.25,0,2,1,0,0.00,"1,078.00",175.25,0.00
10660,3,"1,250.00",416.67,0.00,0.00,24/10/2021,24/10/2021,0,1,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,"1,250.00",0,0,0,3,0.00,0.00,0.00,"1,250.00",0,0,1,2,0.00,0.00,270.00,980.00
10691,7,"1,247.96",178.28,21.96,3.14,21/05/2019,24/10/2021,127,1,2,1,1,0,1,0,2,194.99,151.00,56.99,0.00,203.99,0.00,640.99,1,0,2,4,112.99,0.00,354.99,779.98,0,6,1,0,0.00,"1,096.96",151.00,0.00
10703,9,"1,246.96",138.55,44.86,4.98,23/04/2021,24/10/2021,20,1,1,1,2,1,2,0,2,104.09,123.35,204.99,184.99,349.48,0.00,280.06,1,3,3,2,184.99,395.07,408.98,257.92,0,5,3,1,0.00,639.56,403.41,203.99
10724,15,"1,245.20",83.01,31.94,2.13,04/08/2020,24/10/2021,30,1,4,2,0,4,2,0,3,114.79,445.68,0.00,333.15,124.59,0.00,226.99,5,1,1,8,244.28,316.19,84.19,600.54,2,6,7,0,142.80,778.83,323.57,0.00
10861,6,"1,234.98",205.83,11.98,2.00,08/08/2020,24/10/2021,74,1,0,1,0,0,3,1,1,0.00,599.99,0.00,0.00,260.00,275.00,99.99,0,2,3,1,0.00,874.99,260.00,99.99,0,4,2,0,0.00,535.00,699.98,0.00
11127,8,"1,216.00",152.00,22.95,2.87,16/04/2017,24/10/2021,207,1,0,2,0,1,0,1,4,0.00,77.98,0.00,92.99,0.00,451.99,593.04,0,0,1,7,0.00,0.00,94.99,"1,121.01",1,2,3,2,45.00,453.05,529.97,187.98
11244,7,"1,208.48",172.64,9.98,1.43,13/07/2020,24/10/2021,67,1,2,0,0,0,1,3,1,460.00,0.00,0.00,0.00,131.79,376.69,240.00,3,3,0,1,376.69,591.79,0.00,240.00,0,1,1,5,0.00,200.00,240.00,768.48
11273,10,"1,207.05",120.71,24.95,2.50,10/01/2021,24/10/2021,29,1,0,0,3,0,3,0,4,0.00,0.00,129.18,0.00,122.18,0.00,955.69,3,2,4,1,126.98,188.99,695.58,195.50,0,5,5,0,0.00,360.87,846.18,0.00
11331,6,"1,203.19",200.53,7.99,1.33,10/02/2014,24/10/2021,469,1,1,1,0,1,1,1,1,95.00,249.00,0.00,259.00,247.20,97.99,255.00,1,1,1,3,249.00,95.00,97.99,761.20,0,1,3,2,0.00,247.20,447.99,508.00
11399,6,"1,198.84",199.81,36.94,6.16,10/02/2019,24/10/2021,165,1,0,0,1,0,1,0,4,0.00,0.00,131.99,0.00,348.99,0.00,717.86,1,1,0,4,348.99,277.99,0.00,571.86,0,1,3,2,0.00,131.99,676.77,390.08
11477,13,"1,193.14",91.78,29.94,2.30,15/10/2017,24/10/2021,113,1,1,4,1,1,0,4,2,92.19,368.99,73.99,68.99,0.00,409.18,179.80,1,6,4,2,73.99,606.37,368.99,143.79,0,4,2,7,0.00,409.18,143.79,640.17
11541,6,"1,188.96",198.16,24.96,4.16,11/01/2021,24/10/2021,48,1,3,1,0,1,0,0,1,348.99,425.99,0.00,200.99,0.00,0.00,212.99,0,4,1,1,0.00,549.98,425.99,212.99,0,3,1,2,0.00,348.99,212.99,626.98
11697,4,"1,179.83",294.96,3.83,0.96,25/06/2021,24/10/2021,30,1,0,1,0,0,2,0,1,0.00,179.33,0.00,0.00,244.00,0.00,756.50,0,0,0,4,0.00,0.00,0.00,"1,179.83",0,0,1,3,0.00,0.00,756.50,423.33
11710,11,"1,178.44",107.13,30.94,2.81,30/03/2020,24/10/2021,52,1,2,1,1,2,0,4,1,198.29,114.99,75.00,334.99,0.00,320.17,135.00,1,0,4,6,160.00,0.00,286.97,731.47,0,1,8,2,0.00,174.99,720.26,283.19
11722,8,"1,177.95",147.24,27.95,3.49,16/01/2016,24/10/2021,264,1,1,1,1,0,1,2,2,60.99,140.00,24.99,0.00,137.99,540.00,273.98,2,1,4,1,164.99,98.99,738.98,174.99,0,0,7,1,0.00,0.00,"1,039.96",137.99
11724,9,"1,177.76",130.86,21.96,2.44,20/12/2020,24/10/2021,34,1,1,2,1,0,0,0,5,173.99,122.99,253.19,0.00,0.00,0.00,627.59,0,0,5,4,0.00,0.00,237.58,940.18,0,6,3,0,0.00,880.78,296.98,0.00
11725,8,"1,177.76",147.22,20.96,2.62,03/03/2021,24/10/2021,29,1,0,2,1,0,0,1,4,0.00,393.79,120.00,0.00,0.00,93.99,569.98,1,2,2,3,120.00,290.00,278.98,488.78,0,0,5,3,0.00,0.00,792.77,384.99
11749,5,"1,175.98",235.20,9.98,2.00,20/12/2019,24/10/2021,135,1,1,1,1,0,1,0,1,129.99,200.99,180.00,0.00,490.00,0.00,175.00,1,0,3,1,200.99,0.00,799.99,175.00,1,1,1,2,200.99,180.00,490.00,304.99
11800,3,"1,172.97",390.99,19.97,6.66,16/09/2021,24/10/2021,13,1,0,0,0,1,0,1,1,0.00,0.00,0.00,273.99,0.00,176.99,721.99,0,0,2,1,0.00,0.00,450.98,721.99,1,1,0,1,721.99,176.99,0.00,273.99
11857,2,"1,169.14",584.57,6.99,3.50,04/09/2020,24/10/2021,208,1,0,0,0,0,1,0,1,0.00,0.00,0.00,0.00,590.99,0.00,578.15,1,0,0,1,590.99,0.00,0.00,578.15,0,1,0,1,0.00,590.99,0.00,578.15
11884,10,"1,167.64",116.76,31.94,3.19,06/11/2020,24/10/2021,35,1,2,0,0,1,1,2,4,243.99,0.00,0.00,54.49,121.99,191.98,555.19,2,4,0,4,165.98,446.47,0.00,555.19,0,3,2,5,0.00,312.98,435.99,418.67
11912,11,"1,166.00",106.00,56.90,5.17,22/08/2019,24/10/2021,72,1,0,2,0,2,3,1,3,0.00,68.99,0.00,405.98,308.97,113.09,268.97,2,2,5,2,182.98,227.08,604.96,150.98,1,0,4,6,310.99,0.00,496.96,358.05
12037,7,"1,158.13",165.45,40.93,5.85,19/01/2020,24/10/2021,92,1,0,0,1,1,2,0,3,0.00,0.00,80.99,140.99,409.98,0.00,526.17,0,2,3,2,0.00,409.98,412.97,335.18,0,0,5,2,0.00,0.00,853.15,304.98
12075,7,"1,155.97",165.14,16.97,2.42,09/05/2019,24/10/2021,128,1,0,0,0,3,0,2,2,0.00,0.00,0.00,651.99,0.00,340.99,162.99,0,4,2,1,0.00,772.98,325.00,57.99,0,1,4,2,0.00,120.99,659.99,374.99
12386,13,"1,137.39",87.49,61.89,4.76,30/08/2019,24/10/2021,60,1,1,3,0,1,3,2,3,39.99,304.97,0.00,39.99,321.99,254.48,175.97,1,4,1,7,49.99,257.47,39.99,789.94,1,3,6,3,155.99,305.98,519.45,155.97
12435,14,"1,134.88",81.06,65.88,4.71,03/11/2020,24/10/2021,25,1,2,4,1,2,3,1,1,156.98,149.98,48.99,325.98,207.97,199.99,44.99,2,6,2,4,82.99,502.95,248.98,299.96,3,8,2,1,150.98,748.93,185.98,48.99
12470,12,"1,132.77",94.40,21.97,1.83,25/09/2018,24/10/2021,94,1,1,2,5,0,1,0,3,136.00,235.19,376.68,0.00,16.00,0.00,368.90,2,1,2,7,62.99,16.00,200.20,853.58,0,2,5,5,0.00,200.20,662.59,269.98
12508,11,"1,130.88",102.81,35.93,3.27,26/09/2020,24/10/2021,36,1,1,1,0,3,0,1,5,44.19,69.99,0.00,217.98,0.00,55.00,743.72,0,3,3,5,0.00,371.97,353.98,404.93,2,5,4,0,156.99,549.92,423.97,0.00
12633,14,"1,123.40",80.24,49.90,3.56,21/11/2018,24/10/2021,76,1,0,1,2,0,4,5,2,0.00,129.99,96.38,0.00,149.07,348.98,398.98,3,1,4,6,240.08,54.99,279.36,548.97,0,8,6,0,0.00,809.06,314.34,0.00
12667,7,"1,121.43",160.20,31.08,4.44,12/05/2020,24/10/2021,76,1,0,1,0,0,2,1,3,0.00,80.99,0.00,0.00,357.52,35.99,646.93,0,4,0,3,0.00,442.16,0.00,679.27,1,2,3,1,56.99,349.18,502.27,212.99
12768,13,"1,115.04",85.77,34.94,2.69,21/02/2021,24/10/2021,19,1,0,0,1,2,3,3,4,0.00,0.00,175.00,139.99,265.00,272.97,262.08,1,2,7,3,175.00,76.09,683.96,179.99,0,1,4,8,0.00,40.00,447.97,627.07
12914,9,"1,107.34",123.04,32.94,3.66,08/04/2021,24/10/2021,22,1,1,0,0,3,2,2,1,319.09,0.00,0.00,209.59,241.48,102.19,234.99,0,5,1,3,0.00,311.78,103.99,691.57,0,5,0,4,0.00,666.17,0.00,441.17
12924,9,"1,106.97",123.00,15.97,1.77,27/05/2021,24/10/2021,17,1,1,1,4,2,0,0,1,164.99,53.99,500.00,102.99,0.00,0.00,285.00,1,0,4,4,53.99,0.00,500.00,552.98,0,1,3,5,0.00,285.00,156.98,664.99
13298,4,"1,087.21",271.80,24.96,6.24,18/08/2020,24/10/2021,108,1,0,2,0,0,0,0,2,0.00,681.98,0.00,0.00,0.00,0.00,405.23,0,1,1,2,0.00,445.99,235.99,405.23,0,1,1,2,0.00,445.99,250.24,390.98
13368,8,"1,083.97",135.50,16.97,2.12,19/06/2021,24/10/2021,16,1,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,"1,008.98",74.99,0,0,7,1,0.00,0.00,"1,008.98",74.99,0,3,3,2,0.00,411.98,453.99,218.00
13384,8,"1,082.93",135.37,38.93,4.87,12/09/2018,24/10/2021,142,1,2,2,1,0,0,1,2,256.99,206.98,165.99,0.00,0.00,125.99,326.98,1,2,4,1,203.00,219.98,517.96,141.99,0,2,1,5,0.00,195.98,203.00,683.95
13666,11,"1,068.37",97.12,14.97,1.36,09/09/2019,24/10/2021,71,1,1,1,1,3,0,2,3,206.99,123.25,148.75,183.99,0.00,198.90,206.49,1,1,7,2,44.99,206.99,654.89,161.50,0,10,1,0,0.00,945.12,123.25,0.00
13830,13,"1,061.03",81.62,40.93,3.15,05/04/2021,24/10/2021,16,1,3,0,2,1,1,4,2,221.47,0.00,209.00,65.00,100.00,276.57,188.99,4,4,0,5,350.48,286.58,0.00,423.97,0,6,4,3,0.00,480.47,338.98,241.58
13850,5,"1,060.45",212.09,0.00,0.00,03/09/2021,24/10/2021,10,1,0,3,0,0,1,0,1,0.00,559.75,0.00,0.00,322.20,0.00,178.50,2,0,2,1,483.30,0.00,398.65,178.50,2,0,2,1,398.65,0.00,339.60,322.20
13940,3,"1,056.00",352.00,1.00,0.33,07/10/2021,24/10/2021,6,1,0,0,0,2,0,0,1,0.00,0.00,0.00,670.00,0.00,0.00,386.00,2,0,0,1,670.00,0.00,0.00,386.00,0,0,1,2,0.00,0.00,386.00,670.00
14081,4,"1,049.22",262.31,16.92,4.23,13/10/2021,24/10/2021,3,1,0,0,2,1,0,0,1,0.00,0.00,376.69,452.44,0.00,0.00,220.09,0,2,1,1,0.00,376.69,452.44,220.09,0,3,1,0,0.00,829.13,220.09,0.00
14301,2,"1,039.50",519.75,1.00,0.50,06/01/2021,24/10/2021,146,1,0,0,1,0,0,0,1,0.00,0.00,350.00,0.00,0.00,0.00,689.50,1,0,0,1,350.00,0.00,0.00,689.50,0,1,1,0,0.00,350.00,689.50,0.00
14302,20,"1,039.48",51.97,40.82,2.04,19/11/2020,24/10/2021,17,1,11,2,1,3,1,0,2,514.20,59.50,125.15,225.39,44.00,0.00,71.24,6,2,6,6,293.82,76.50,358.37,310.79,0,3,12,5,0.00,207.43,639.16,192.89
14457,10,"1,032.70",103.27,0.00,0.00,08/09/2021,24/10/2021,5,1,0,3,2,2,0,1,2,0.00,220.15,240.50,263.50,0.00,33.15,275.40,0,3,5,2,0.00,393.50,385.05,254.15,0,6,2,2,0.00,495.55,275.40,261.75
14475,7,"1,031.98",147.43,13.98,2.00,02/02/2019,24/10/2021,142,1,1,1,0,1,0,2,2,86.00,112.99,0.00,112.99,0.00,310.10,409.90,2,2,1,2,287.99,198.99,135.10,409.90,3,2,0,2,442.09,390.90,0.00,198.99
14533,12,"1,029.83",85.82,32.93,2.74,14/03/2021,24/10/2021,19,1,3,0,1,0,3,3,2,112.94,0.00,100.39,0.00,281.58,308.99,225.93,6,1,4,1,421.93,36.19,381.97,189.74,1,3,2,6,36.19,308.99,290.13,394.52
14543,4,"1,029.00",257.25,0.00,0.00,14/06/2020,24/10/2021,124,1,1,0,0,0,0,0,3,214.00,0.00,0.00,0.00,0.00,0.00,815.00,0,1,1,2,0.00,241.00,214.00,574.00,0,0,2,2,0.00,0.00,455.00,574.00
14604,10,"1,026.03",102.60,39.93,3.99,14/05/2020,24/10/2021,53,1,2,0,2,2,1,1,2,203.99,0.00,246.08,195.98,108.99,95.09,175.90,1,1,2,6,108.99,109.99,181.08,625.97,0,0,9,1,0.00,0.00,917.04,108.99
14720,3,"1,020.97",340.32,18.97,6.32,24/11/2018,24/10/2021,355,1,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,116.99,903.98,0,0,1,2,0.00,0.00,472.99,547.98,0,0,0,3,0.00,0.00,0.00,"1,020.97"
14826,10,"1,017.52",101.75,45.92,4.59,01/05/2020,24/10/2021,54,1,0,0,2,2,3,1,2,0.00,0.00,230.98,97.08,188.47,130.00,370.99,3,2,3,2,188.47,97.08,445.98,285.99,1,1,5,3,50.99,42.09,649.97,274.47
14841,2,"1,016.99",508.50,6.99,3.50,23/03/2021,24/10/2021,108,1,0,1,0,0,0,0,1,0.00,80.99,0.00,0.00,0.00,0.00,936.00,0,0,1,1,0.00,0.00,80.99,936.00,0,0,2,0,0.00,0.00,"1,016.99",0.00
